resy_id,token,start,name,template,neighborhood,city
69732,rgs://resy/69732/2088872/2/2023-03-20/2023-03-20/18:45:00/4/Bar Seat,2023-03-20 18:45:00,Caleta,2082576,East Village,ny
69732,rgs://resy/69732/2088872/2/2023-03-20/2023-03-20/18:45:00/4/Lounge,2023-03-20 18:45:00,Caleta,2082576,East Village,ny
69732,rgs://resy/69732/2088872/2/2023-03-20/2023-03-20/19:00:00/4/Bar Seat,2023-03-20 19:00:00,Caleta,2082576,East Village,ny
69732,rgs://resy/69732/2088872/2/2023-03-20/2023-03-20/19:00:00/4/Lounge,2023-03-20 19:00:00,Caleta,2082576,East Village,ny
69732,rgs://resy/69732/2088872/2/2023-03-20/2023-03-20/19:15:00/4/Bar Seat,2023-03-20 19:15:00,Caleta,2082576,East Village,ny
69732,rgs://resy/69732/2088872/2/2023-03-20/2023-03-20/19:15:00/4/Lounge,2023-03-20 19:15:00,Caleta,2082576,East Village,ny
69732,rgs://resy/69732/2088872/2/2023-03-20/2023-03-20/19:30:00/4/Bar Seat,2023-03-20 19:30:00,Caleta,2082576,East Village,ny
69732,rgs://resy/69732/2088872/2/2023-03-20/2023-03-20/19:30:00/4/Lounge,2023-03-20 19:30:00,Caleta,2082576,East Village,ny
69732,rgs://resy/69732/2088872/2/2023-03-20/2023-03-20/19:45:00/4/Bar Seat,2023-03-20 19:45:00,Caleta,2082576,East Village,ny
69732,rgs://resy/69732/2088872/2/2023-03-20/2023-03-20/19:45:00/4/Lounge,2023-03-20 19:45:00,Caleta,2082576,East Village,ny
69732,rgs://resy/69732/2088872/2/2023-03-20/2023-03-20/20:00:00/4/Bar Seat,2023-03-20 20:00:00,Caleta,2082576,East Village,ny
69732,rgs://resy/69732/2088872/2/2023-03-20/2023-03-20/20:00:00/4/Lounge,2023-03-20 20:00:00,Caleta,2082576,East Village,ny
69732,rgs://resy/69732/2088872/2/2023-03-20/2023-03-20/20:15:00/4/Bar Seat,2023-03-20 20:15:00,Caleta,2082576,East Village,ny
69732,rgs://resy/69732/2088872/2/2023-03-20/2023-03-20/20:15:00/4/Lounge,2023-03-20 20:15:00,Caleta,2082576,East Village,ny
69732,rgs://resy/69732/2088872/2/2023-03-20/2023-03-20/20:30:00/4/Bar Seat,2023-03-20 20:30:00,Caleta,2082576,East Village,ny
69732,rgs://resy/69732/2088872/2/2023-03-20/2023-03-20/20:30:00/4/Lounge,2023-03-20 20:30:00,Caleta,2082576,East Village,ny
69732,rgs://resy/69732/2088872/2/2023-03-20/2023-03-20/20:45:00/4/Bar Seat,2023-03-20 20:45:00,Caleta,2082576,East Village,ny
69732,rgs://resy/69732/2088872/2/2023-03-20/2023-03-20/20:45:00/4/Lounge,2023-03-20 20:45:00,Caleta,2082576,East Village,ny
69732,rgs://resy/69732/2088872/2/2023-03-20/2023-03-20/21:00:00/4/Bar Seat,2023-03-20 21:00:00,Caleta,2082576,East Village,ny
69732,rgs://resy/69732/2088872/2/2023-03-20/2023-03-20/21:00:00/4/Lounge,2023-03-20 21:00:00,Caleta,2082576,East Village,ny
69732,rgs://resy/69732/2088872/2/2023-03-20/2023-03-20/21:15:00/4/Bar Seat,2023-03-20 21:15:00,Caleta,2082576,East Village,ny
69732,rgs://resy/69732/2088872/2/2023-03-20/2023-03-20/21:15:00/4/Lounge,2023-03-20 21:15:00,Caleta,2082576,East Village,ny
69732,rgs://resy/69732/2088872/2/2023-03-20/2023-03-20/21:30:00/4/Bar Seat,2023-03-20 21:30:00,Caleta,2082576,East Village,ny
69732,rgs://resy/69732/2088872/2/2023-03-20/2023-03-20/21:30:00/4/Lounge,2023-03-20 21:30:00,Caleta,2082576,East Village,ny
69732,rgs://resy/69732/2088872/2/2023-03-20/2023-03-20/21:45:00/4/Bar Seat,2023-03-20 21:45:00,Caleta,2082576,East Village,ny
69732,rgs://resy/69732/2088872/2/2023-03-20/2023-03-20/21:45:00/4/Lounge,2023-03-20 21:45:00,Caleta,2082576,East Village,ny
69732,rgs://resy/69732/2088872/2/2023-03-20/2023-03-20/22:00:00/4/Bar Seat,2023-03-20 22:00:00,Caleta,2082576,East Village,ny
69732,rgs://resy/69732/2088872/2/2023-03-20/2023-03-20/22:00:00/4/Lounge,2023-03-20 22:00:00,Caleta,2082576,East Village,ny
69732,rgs://resy/69732/2088872/2/2023-03-20/2023-03-20/22:15:00/4/Bar Seat,2023-03-20 22:15:00,Caleta,2082576,East Village,ny
69732,rgs://resy/69732/2088872/2/2023-03-20/2023-03-20/22:15:00/4/Lounge,2023-03-20 22:15:00,Caleta,2082576,East Village,ny
69732,rgs://resy/69732/2088872/2/2023-03-20/2023-03-20/22:30:00/4/Bar Seat,2023-03-20 22:30:00,Caleta,2082576,East Village,ny
69732,rgs://resy/69732/2088872/2/2023-03-20/2023-03-20/22:30:00/4/Lounge,2023-03-20 22:30:00,Caleta,2082576,East Village,ny
69732,rgs://resy/69732/2088872/2/2023-03-20/2023-03-20/22:45:00/4/Bar Seat,2023-03-20 22:45:00,Caleta,2082576,East Village,ny
69732,rgs://resy/69732/2088872/2/2023-03-20/2023-03-20/22:45:00/4/Lounge,2023-03-20 22:45:00,Caleta,2082576,East Village,ny
69732,rgs://resy/69732/2088872/2/2023-03-20/2023-03-20/23:00:00/4/Bar Seat,2023-03-20 23:00:00,Caleta,2082576,East Village,ny
69732,rgs://resy/69732/2088872/2/2023-03-20/2023-03-20/23:00:00/4/Lounge,2023-03-20 23:00:00,Caleta,2082576,East Village,ny
69732,rgs://resy/69732/2088872/2/2023-03-20/2023-03-20/23:15:00/4/Bar Seat,2023-03-20 23:15:00,Caleta,2082576,East Village,ny
69732,rgs://resy/69732/2088872/2/2023-03-20/2023-03-20/23:15:00/4/Lounge,2023-03-20 23:15:00,Caleta,2082576,East Village,ny
69732,rgs://resy/69732/2088872/2/2023-03-20/2023-03-20/23:30:00/4/Bar Seat,2023-03-20 23:30:00,Caleta,2082576,East Village,ny
69732,rgs://resy/69732/2088872/2/2023-03-20/2023-03-20/23:30:00/4/Lounge,2023-03-20 23:30:00,Caleta,2082576,East Village,ny
69732,rgs://resy/69732/2088872/2/2023-03-20/2023-03-20/23:45:00/4/Bar Seat,2023-03-20 23:45:00,Caleta,2082576,East Village,ny
69732,rgs://resy/69732/2088872/2/2023-03-20/2023-03-20/23:45:00/4/Lounge,2023-03-20 23:45:00,Caleta,2082576,East Village,ny
69666,rgs://resy/69666/2082823/2/2023-03-20/2023-03-20/17:00:00/4/Dining Room,2023-03-20 17:00:00,American Brass,2083242,Queens,ny
69666,rgs://resy/69666/2082823/2/2023-03-20/2023-03-20/17:15:00/4/Dining Room,2023-03-20 17:15:00,American Brass,2083242,Queens,ny
69666,rgs://resy/69666/2082823/2/2023-03-20/2023-03-20/17:30:00/4/Dining Room,2023-03-20 17:30:00,American Brass,2083242,Queens,ny
69666,rgs://resy/69666/2082823/2/2023-03-20/2023-03-20/17:45:00/4/Dining Room,2023-03-20 17:45:00,American Brass,2083242,Queens,ny
69666,rgs://resy/69666/2082823/2/2023-03-20/2023-03-20/18:00:00/4/Dining Room,2023-03-20 18:00:00,American Brass,2083242,Queens,ny
69666,rgs://resy/69666/2082823/2/2023-03-20/2023-03-20/18:15:00/4/Dining Room,2023-03-20 18:15:00,American Brass,2083242,Queens,ny
69666,rgs://resy/69666/2082823/2/2023-03-20/2023-03-20/18:30:00/4/Dining Room,2023-03-20 18:30:00,American Brass,2083242,Queens,ny
69666,rgs://resy/69666/2082823/2/2023-03-20/2023-03-20/18:45:00/4/Dining Room,2023-03-20 18:45:00,American Brass,2083242,Queens,ny
69666,rgs://resy/69666/2082823/2/2023-03-20/2023-03-20/19:00:00/4/Dining Room,2023-03-20 19:00:00,American Brass,2083242,Queens,ny
69666,rgs://resy/69666/2082823/2/2023-03-20/2023-03-20/19:15:00/4/Dining Room,2023-03-20 19:15:00,American Brass,2083242,Queens,ny
69666,rgs://resy/69666/2082823/2/2023-03-20/2023-03-20/19:30:00/4/Dining Room,2023-03-20 19:30:00,American Brass,2083242,Queens,ny
69666,rgs://resy/69666/2082823/2/2023-03-20/2023-03-20/19:45:00/4/Dining Room,2023-03-20 19:45:00,American Brass,2083242,Queens,ny
69666,rgs://resy/69666/2082823/2/2023-03-20/2023-03-20/20:00:00/4/Dining Room,2023-03-20 20:00:00,American Brass,2083242,Queens,ny
69666,rgs://resy/69666/2082823/2/2023-03-20/2023-03-20/20:15:00/4/Dining Room,2023-03-20 20:15:00,American Brass,2083242,Queens,ny
69666,rgs://resy/69666/2082823/2/2023-03-20/2023-03-20/20:30:00/4/Dining Room,2023-03-20 20:30:00,American Brass,2083242,Queens,ny
69590,rgs://resy/69590/2100624/3/2023-03-20/2023-03-20/11:00:00/4/Indoor,2023-03-20 11:00:00,Khe-Yo,2100632,TriBeCa,ny
69590,rgs://resy/69590/2100624/3/2023-03-20/2023-03-20/11:15:00/4/Indoor,2023-03-20 11:15:00,Khe-Yo,2100632,TriBeCa,ny
69590,rgs://resy/69590/2100624/3/2023-03-20/2023-03-20/11:30:00/4/Indoor,2023-03-20 11:30:00,Khe-Yo,2100632,TriBeCa,ny
69590,rgs://resy/69590/2100624/3/2023-03-20/2023-03-20/11:45:00/4/Indoor,2023-03-20 11:45:00,Khe-Yo,2100632,TriBeCa,ny
69590,rgs://resy/69590/2100624/3/2023-03-20/2023-03-20/12:00:00/4/Indoor,2023-03-20 12:00:00,Khe-Yo,2100632,TriBeCa,ny
69590,rgs://resy/69590/2100624/3/2023-03-20/2023-03-20/12:15:00/4/Indoor,2023-03-20 12:15:00,Khe-Yo,2100632,TriBeCa,ny
69590,rgs://resy/69590/2100624/3/2023-03-20/2023-03-20/12:30:00/4/Indoor,2023-03-20 12:30:00,Khe-Yo,2100632,TriBeCa,ny
69590,rgs://resy/69590/2100624/3/2023-03-20/2023-03-20/12:45:00/4/Indoor,2023-03-20 12:45:00,Khe-Yo,2100632,TriBeCa,ny
69590,rgs://resy/69590/2100624/3/2023-03-20/2023-03-20/13:00:00/4/Indoor,2023-03-20 13:00:00,Khe-Yo,2100632,TriBeCa,ny
69590,rgs://resy/69590/2100624/3/2023-03-20/2023-03-20/13:15:00/4/Indoor,2023-03-20 13:15:00,Khe-Yo,2100632,TriBeCa,ny
69590,rgs://resy/69590/2100624/3/2023-03-20/2023-03-20/13:30:00/4/Indoor,2023-03-20 13:30:00,Khe-Yo,2100632,TriBeCa,ny
69590,rgs://resy/69590/2100624/3/2023-03-20/2023-03-20/13:45:00/4/Indoor,2023-03-20 13:45:00,Khe-Yo,2100632,TriBeCa,ny
69590,rgs://resy/69590/2100624/3/2023-03-20/2023-03-20/14:00:00/4/Indoor,2023-03-20 14:00:00,Khe-Yo,2100632,TriBeCa,ny
69590,rgs://resy/69590/2100624/3/2023-03-20/2023-03-20/14:15:00/4/Indoor,2023-03-20 14:15:00,Khe-Yo,2100632,TriBeCa,ny
69590,rgs://resy/69590/2100624/3/2023-03-20/2023-03-20/14:30:00/4/Indoor,2023-03-20 14:30:00,Khe-Yo,2100632,TriBeCa,ny
69590,rgs://resy/69590/2100624/3/2023-03-20/2023-03-20/14:45:00/4/Indoor,2023-03-20 14:45:00,Khe-Yo,2100632,TriBeCa,ny
69590,rgs://resy/69590/2100624/3/2023-03-20/2023-03-20/15:00:00/4/Indoor,2023-03-20 15:00:00,Khe-Yo,2100632,TriBeCa,ny
69590,rgs://resy/69590/2100624/3/2023-03-20/2023-03-20/15:15:00/4/Indoor,2023-03-20 15:15:00,Khe-Yo,2100632,TriBeCa,ny
69590,rgs://resy/69590/2100624/3/2023-03-20/2023-03-20/15:30:00/4/Indoor,2023-03-20 15:30:00,Khe-Yo,2100632,TriBeCa,ny
69590,rgs://resy/69590/2100624/3/2023-03-20/2023-03-20/15:45:00/4/Indoor,2023-03-20 15:45:00,Khe-Yo,2100632,TriBeCa,ny
69590,rgs://resy/69590/2100624/3/2023-03-20/2023-03-20/16:00:00/4/Indoor,2023-03-20 16:00:00,Khe-Yo,2100632,TriBeCa,ny
69590,rgs://resy/69590/2100627/2/2023-03-20/2023-03-20/17:00:00/4/Indoor,2023-03-20 17:00:00,Khe-Yo,2100632,TriBeCa,ny
69590,rgs://resy/69590/2100627/2/2023-03-20/2023-03-20/17:15:00/4/Indoor,2023-03-20 17:15:00,Khe-Yo,2100632,TriBeCa,ny
69590,rgs://resy/69590/2100627/2/2023-03-20/2023-03-20/17:30:00/4/Indoor,2023-03-20 17:30:00,Khe-Yo,2100632,TriBeCa,ny
69590,rgs://resy/69590/2100627/2/2023-03-20/2023-03-20/17:45:00/4/Indoor,2023-03-20 17:45:00,Khe-Yo,2100632,TriBeCa,ny
69590,rgs://resy/69590/2100627/2/2023-03-20/2023-03-20/18:00:00/4/Indoor,2023-03-20 18:00:00,Khe-Yo,2100632,TriBeCa,ny
69590,rgs://resy/69590/2100627/2/2023-03-20/2023-03-20/18:15:00/4/Indoor,2023-03-20 18:15:00,Khe-Yo,2100632,TriBeCa,ny
69590,rgs://resy/69590/2100627/2/2023-03-20/2023-03-20/18:30:00/4/Indoor,2023-03-20 18:30:00,Khe-Yo,2100632,TriBeCa,ny
69590,rgs://resy/69590/2100627/2/2023-03-20/2023-03-20/18:45:00/4/Indoor,2023-03-20 18:45:00,Khe-Yo,2100632,TriBeCa,ny
69590,rgs://resy/69590/2100627/2/2023-03-20/2023-03-20/19:00:00/4/Indoor,2023-03-20 19:00:00,Khe-Yo,2100632,TriBeCa,ny
69590,rgs://resy/69590/2100627/2/2023-03-20/2023-03-20/19:15:00/4/Indoor,2023-03-20 19:15:00,Khe-Yo,2100632,TriBeCa,ny
69590,rgs://resy/69590/2100627/2/2023-03-20/2023-03-20/19:30:00/4/Indoor,2023-03-20 19:30:00,Khe-Yo,2100632,TriBeCa,ny
69590,rgs://resy/69590/2100627/2/2023-03-20/2023-03-20/19:45:00/4/Indoor,2023-03-20 19:45:00,Khe-Yo,2100632,TriBeCa,ny
69590,rgs://resy/69590/2100627/2/2023-03-20/2023-03-20/20:00:00/4/Indoor,2023-03-20 20:00:00,Khe-Yo,2100632,TriBeCa,ny
69590,rgs://resy/69590/2100627/2/2023-03-20/2023-03-20/20:15:00/4/Indoor,2023-03-20 20:15:00,Khe-Yo,2100632,TriBeCa,ny
69590,rgs://resy/69590/2100627/2/2023-03-20/2023-03-20/20:30:00/4/Indoor,2023-03-20 20:30:00,Khe-Yo,2100632,TriBeCa,ny
69590,rgs://resy/69590/2100627/2/2023-03-20/2023-03-20/20:45:00/4/Indoor,2023-03-20 20:45:00,Khe-Yo,2100632,TriBeCa,ny
69590,rgs://resy/69590/2100627/2/2023-03-20/2023-03-20/21:00:00/4/Indoor,2023-03-20 21:00:00,Khe-Yo,2100632,TriBeCa,ny
69586,rgs://resy/69586/2081042/2/2023-03-20/2023-03-20/16:00:00/4/Booth,2023-03-20 16:00:00,Mudville9,2080710,Tribeca NYC,ny
69586,rgs://resy/69586/2081042/2/2023-03-20/2023-03-20/16:00:00/4/Dining Room,2023-03-20 16:00:00,Mudville9,2080710,Tribeca NYC,ny
69586,rgs://resy/69586/2081042/2/2023-03-20/2023-03-20/16:00:00/4/Patio,2023-03-20 16:00:00,Mudville9,2080710,Tribeca NYC,ny
69586,rgs://resy/69586/2081042/2/2023-03-20/2023-03-20/16:15:00/4/Booth,2023-03-20 16:15:00,Mudville9,2080710,Tribeca NYC,ny
69586,rgs://resy/69586/2081042/2/2023-03-20/2023-03-20/16:15:00/4/Dining Room,2023-03-20 16:15:00,Mudville9,2080710,Tribeca NYC,ny
69586,rgs://resy/69586/2081042/2/2023-03-20/2023-03-20/16:15:00/4/Patio,2023-03-20 16:15:00,Mudville9,2080710,Tribeca NYC,ny
69586,rgs://resy/69586/2081042/2/2023-03-20/2023-03-20/16:30:00/4/Booth,2023-03-20 16:30:00,Mudville9,2080710,Tribeca NYC,ny
69586,rgs://resy/69586/2081042/2/2023-03-20/2023-03-20/16:30:00/4/Dining Room,2023-03-20 16:30:00,Mudville9,2080710,Tribeca NYC,ny
69586,rgs://resy/69586/2081042/2/2023-03-20/2023-03-20/16:30:00/4/Patio,2023-03-20 16:30:00,Mudville9,2080710,Tribeca NYC,ny
69586,rgs://resy/69586/2081042/2/2023-03-20/2023-03-20/16:45:00/4/Booth,2023-03-20 16:45:00,Mudville9,2080710,Tribeca NYC,ny
69586,rgs://resy/69586/2081042/2/2023-03-20/2023-03-20/16:45:00/4/Dining Room,2023-03-20 16:45:00,Mudville9,2080710,Tribeca NYC,ny
69586,rgs://resy/69586/2081042/2/2023-03-20/2023-03-20/16:45:00/4/Patio,2023-03-20 16:45:00,Mudville9,2080710,Tribeca NYC,ny
69586,rgs://resy/69586/2081042/2/2023-03-20/2023-03-20/17:00:00/4/Booth,2023-03-20 17:00:00,Mudville9,2080710,Tribeca NYC,ny
69586,rgs://resy/69586/2081042/2/2023-03-20/2023-03-20/17:00:00/4/Dining Room,2023-03-20 17:00:00,Mudville9,2080710,Tribeca NYC,ny
69586,rgs://resy/69586/2081042/2/2023-03-20/2023-03-20/17:00:00/4/Patio,2023-03-20 17:00:00,Mudville9,2080710,Tribeca NYC,ny
69586,rgs://resy/69586/2081042/2/2023-03-20/2023-03-20/17:15:00/4/Booth,2023-03-20 17:15:00,Mudville9,2080710,Tribeca NYC,ny
69586,rgs://resy/69586/2081042/2/2023-03-20/2023-03-20/17:15:00/4/Dining Room,2023-03-20 17:15:00,Mudville9,2080710,Tribeca NYC,ny
69586,rgs://resy/69586/2081042/2/2023-03-20/2023-03-20/17:15:00/4/Patio,2023-03-20 17:15:00,Mudville9,2080710,Tribeca NYC,ny
69586,rgs://resy/69586/2081042/2/2023-03-20/2023-03-20/17:30:00/4/Booth,2023-03-20 17:30:00,Mudville9,2080710,Tribeca NYC,ny
69586,rgs://resy/69586/2081042/2/2023-03-20/2023-03-20/17:30:00/4/Dining Room,2023-03-20 17:30:00,Mudville9,2080710,Tribeca NYC,ny
69586,rgs://resy/69586/2081042/2/2023-03-20/2023-03-20/17:30:00/4/Patio,2023-03-20 17:30:00,Mudville9,2080710,Tribeca NYC,ny
69586,rgs://resy/69586/2081042/2/2023-03-20/2023-03-20/17:45:00/4/Booth,2023-03-20 17:45:00,Mudville9,2080710,Tribeca NYC,ny
69586,rgs://resy/69586/2081042/2/2023-03-20/2023-03-20/17:45:00/4/Dining Room,2023-03-20 17:45:00,Mudville9,2080710,Tribeca NYC,ny
69586,rgs://resy/69586/2081042/2/2023-03-20/2023-03-20/17:45:00/4/Patio,2023-03-20 17:45:00,Mudville9,2080710,Tribeca NYC,ny
69586,rgs://resy/69586/2081042/2/2023-03-20/2023-03-20/18:00:00/4/Booth,2023-03-20 18:00:00,Mudville9,2080710,Tribeca NYC,ny
69586,rgs://resy/69586/2081042/2/2023-03-20/2023-03-20/18:00:00/4/Dining Room,2023-03-20 18:00:00,Mudville9,2080710,Tribeca NYC,ny
69586,rgs://resy/69586/2081042/2/2023-03-20/2023-03-20/18:00:00/4/Patio,2023-03-20 18:00:00,Mudville9,2080710,Tribeca NYC,ny
69586,rgs://resy/69586/2081042/2/2023-03-20/2023-03-20/18:15:00/4/Booth,2023-03-20 18:15:00,Mudville9,2080710,Tribeca NYC,ny
69586,rgs://resy/69586/2081042/2/2023-03-20/2023-03-20/18:15:00/4/Dining Room,2023-03-20 18:15:00,Mudville9,2080710,Tribeca NYC,ny
69586,rgs://resy/69586/2081042/2/2023-03-20/2023-03-20/18:15:00/4/Patio,2023-03-20 18:15:00,Mudville9,2080710,Tribeca NYC,ny
69586,rgs://resy/69586/2081042/2/2023-03-20/2023-03-20/18:30:00/4/Booth,2023-03-20 18:30:00,Mudville9,2080710,Tribeca NYC,ny
69586,rgs://resy/69586/2081042/2/2023-03-20/2023-03-20/18:30:00/4/Dining Room,2023-03-20 18:30:00,Mudville9,2080710,Tribeca NYC,ny
69586,rgs://resy/69586/2081042/2/2023-03-20/2023-03-20/18:30:00/4/Patio,2023-03-20 18:30:00,Mudville9,2080710,Tribeca NYC,ny
69586,rgs://resy/69586/2081042/2/2023-03-20/2023-03-20/18:45:00/4/Booth,2023-03-20 18:45:00,Mudville9,2080710,Tribeca NYC,ny
69586,rgs://resy/69586/2081042/2/2023-03-20/2023-03-20/18:45:00/4/Dining Room,2023-03-20 18:45:00,Mudville9,2080710,Tribeca NYC,ny
