resy_id,token,start,name,template,neighborhood,city
5,rgs://resy/5/1843225/2/2023-03-20/2023-03-20/17:30:00/4/Patio,2023-03-20 17:30:00,Charlie Bird,345850,SoHo,ny
5,rgs://resy/5/1726145/2/2023-03-20/2023-03-20/17:45:00/4/Dining Room,2023-03-20 17:45:00,Charlie Bird,345850,SoHo,ny
5,rgs://resy/5/1843225/2/2023-03-20/2023-03-20/17:45:00/4/Patio,2023-03-20 17:45:00,Charlie Bird,345850,SoHo,ny
5,rgs://resy/5/1843225/2/2023-03-20/2023-03-20/18:00:00/4/Patio,2023-03-20 18:00:00,Charlie Bird,345850,SoHo,ny
5,rgs://resy/5/1843225/2/2023-03-20/2023-03-20/18:15:00/4/Patio,2023-03-20 18:15:00,Charlie Bird,345850,SoHo,ny
5,rgs://resy/5/1843225/2/2023-03-20/2023-03-20/18:30:00/4/Patio,2023-03-20 18:30:00,Charlie Bird,345850,SoHo,ny
5,rgs://resy/5/1843225/2/2023-03-20/2023-03-20/18:45:00/4/Patio,2023-03-20 18:45:00,Charlie Bird,345850,SoHo,ny
5,rgs://resy/5/1843225/2/2023-03-20/2023-03-20/19:00:00/4/Patio,2023-03-20 19:00:00,Charlie Bird,345850,SoHo,ny
5,rgs://resy/5/1843225/2/2023-03-20/2023-03-20/19:15:00/4/Patio,2023-03-20 19:15:00,Charlie Bird,345850,SoHo,ny
5,rgs://resy/5/1843225/2/2023-03-20/2023-03-20/19:45:00/4/Patio,2023-03-20 19:45:00,Charlie Bird,345850,SoHo,ny
5,rgs://resy/5/1843225/2/2023-03-20/2023-03-20/20:00:00/4/Patio,2023-03-20 20:00:00,Charlie Bird,345850,SoHo,ny
5,rgs://resy/5/1843225/2/2023-03-20/2023-03-20/20:15:00/4/Patio,2023-03-20 20:15:00,Charlie Bird,345850,SoHo,ny
5,rgs://resy/5/1843225/2/2023-03-20/2023-03-20/20:30:00/4/Patio,2023-03-20 20:30:00,Charlie Bird,345850,SoHo,ny
5,rgs://resy/5/1726145/2/2023-03-20/2023-03-20/20:45:00/4/Dining Room,2023-03-20 20:45:00,Charlie Bird,345850,SoHo,ny
5,rgs://resy/5/1843225/2/2023-03-20/2023-03-20/20:45:00/4/Patio,2023-03-20 20:45:00,Charlie Bird,345850,SoHo,ny
5,rgs://resy/5/1726145/2/2023-03-20/2023-03-20/21:00:00/4/Dining Room,2023-03-20 21:00:00,Charlie Bird,345850,SoHo,ny
5,rgs://resy/5/1843225/2/2023-03-20/2023-03-20/21:00:00/4/Patio,2023-03-20 21:00:00,Charlie Bird,345850,SoHo,ny
5,rgs://resy/5/1726145/2/2023-03-20/2023-03-20/21:15:00/4/Dining Room,2023-03-20 21:15:00,Charlie Bird,345850,SoHo,ny
5,rgs://resy/5/1843225/2/2023-03-20/2023-03-20/21:15:00/4/Patio,2023-03-20 21:15:00,Charlie Bird,345850,SoHo,ny
5,rgs://resy/5/1726145/2/2023-03-20/2023-03-20/21:30:00/4/Dining Room,2023-03-20 21:30:00,Charlie Bird,345850,SoHo,ny
5,rgs://resy/5/1843225/2/2023-03-20/2023-03-20/21:30:00/4/Patio,2023-03-20 21:30:00,Charlie Bird,345850,SoHo,ny
26,rgs://resy/26/1864370/5/2023-03-20/2023-03-20/08:30:00/4/Indoor,2023-03-20 08:30:00,Morandi,827656,West Village,ny
26,rgs://resy/26/1864370/5/2023-03-20/2023-03-20/08:30:00/4/Outdoor,2023-03-20 08:30:00,Morandi,827656,West Village,ny
26,rgs://resy/26/1864370/5/2023-03-20/2023-03-20/09:00:00/4/Indoor,2023-03-20 09:00:00,Morandi,827656,West Village,ny
26,rgs://resy/26/1864370/5/2023-03-20/2023-03-20/09:30:00/4/Indoor,2023-03-20 09:30:00,Morandi,827656,West Village,ny
26,rgs://resy/26/1864370/5/2023-03-20/2023-03-20/09:30:00/4/Outdoor,2023-03-20 09:30:00,Morandi,827656,West Village,ny
26,rgs://resy/26/1864370/5/2023-03-20/2023-03-20/10:00:00/4/Indoor,2023-03-20 10:00:00,Morandi,827656,West Village,ny
26,rgs://resy/26/1864370/5/2023-03-20/2023-03-20/10:00:00/4/Outdoor,2023-03-20 10:00:00,Morandi,827656,West Village,ny
26,rgs://resy/26/1864370/5/2023-03-20/2023-03-20/10:15:00/4/Indoor,2023-03-20 10:15:00,Morandi,827656,West Village,ny
26,rgs://resy/26/1864370/5/2023-03-20/2023-03-20/10:30:00/4/Indoor,2023-03-20 10:30:00,Morandi,827656,West Village,ny
26,rgs://resy/26/1864370/5/2023-03-20/2023-03-20/10:30:00/4/Outdoor,2023-03-20 10:30:00,Morandi,827656,West Village,ny
26,rgs://resy/26/1864370/5/2023-03-20/2023-03-20/11:00:00/4/Indoor,2023-03-20 11:00:00,Morandi,827656,West Village,ny
26,rgs://resy/26/1864370/5/2023-03-20/2023-03-20/11:00:00/4/Outdoor,2023-03-20 11:00:00,Morandi,827656,West Village,ny
26,rgs://resy/26/1864372/3/2023-03-20/2023-03-20/12:00:00/4/Indoor,2023-03-20 12:00:00,Morandi,827656,West Village,ny
26,rgs://resy/26/1864372/3/2023-03-20/2023-03-20/12:00:00/4/Outdoor,2023-03-20 12:00:00,Morandi,827656,West Village,ny
26,rgs://resy/26/1864372/3/2023-03-20/2023-03-20/12:30:00/4/Indoor,2023-03-20 12:30:00,Morandi,827656,West Village,ny
26,rgs://resy/26/1864372/3/2023-03-20/2023-03-20/12:30:00/4/Outdoor,2023-03-20 12:30:00,Morandi,827656,West Village,ny
26,rgs://resy/26/1864372/3/2023-03-20/2023-03-20/13:00:00/4/Indoor,2023-03-20 13:00:00,Morandi,827656,West Village,ny
26,rgs://resy/26/1864372/3/2023-03-20/2023-03-20/13:00:00/4/Outdoor,2023-03-20 13:00:00,Morandi,827656,West Village,ny
26,rgs://resy/26/1864372/3/2023-03-20/2023-03-20/13:30:00/4/Indoor,2023-03-20 13:30:00,Morandi,827656,West Village,ny
26,rgs://resy/26/1864372/3/2023-03-20/2023-03-20/13:30:00/4/Outdoor,2023-03-20 13:30:00,Morandi,827656,West Village,ny
26,rgs://resy/26/1864372/3/2023-03-20/2023-03-20/13:45:00/4/Indoor,2023-03-20 13:45:00,Morandi,827656,West Village,ny
26,rgs://resy/26/1864372/3/2023-03-20/2023-03-20/14:00:00/4/Indoor,2023-03-20 14:00:00,Morandi,827656,West Village,ny
26,rgs://resy/26/1864372/3/2023-03-20/2023-03-20/14:00:00/4/Outdoor,2023-03-20 14:00:00,Morandi,827656,West Village,ny
26,rgs://resy/26/1864372/3/2023-03-20/2023-03-20/14:15:00/4/Indoor,2023-03-20 14:15:00,Morandi,827656,West Village,ny
26,rgs://resy/26/1864372/3/2023-03-20/2023-03-20/14:30:00/4/Indoor,2023-03-20 14:30:00,Morandi,827656,West Village,ny
26,rgs://resy/26/1864372/3/2023-03-20/2023-03-20/14:30:00/4/Outdoor,2023-03-20 14:30:00,Morandi,827656,West Village,ny
26,rgs://resy/26/1864372/3/2023-03-20/2023-03-20/15:00:00/4/Indoor,2023-03-20 15:00:00,Morandi,827656,West Village,ny
26,rgs://resy/26/1864372/3/2023-03-20/2023-03-20/15:00:00/4/Outdoor,2023-03-20 15:00:00,Morandi,827656,West Village,ny
26,rgs://resy/26/1864372/3/2023-03-20/2023-03-20/15:30:00/4/Indoor,2023-03-20 15:30:00,Morandi,827656,West Village,ny
26,rgs://resy/26/1864372/3/2023-03-20/2023-03-20/15:30:00/4/Outdoor,2023-03-20 15:30:00,Morandi,827656,West Village,ny
26,rgs://resy/26/1944837/2/2023-03-20/2023-03-20/17:00:00/4/Indoor,2023-03-20 17:00:00,Morandi,827656,West Village,ny
26,rgs://resy/26/1944837/2/2023-03-20/2023-03-20/17:00:00/4/Outdoor,2023-03-20 17:00:00,Morandi,827656,West Village,ny
26,rgs://resy/26/1944837/2/2023-03-20/2023-03-20/17:30:00/4/Indoor,2023-03-20 17:30:00,Morandi,827656,West Village,ny
26,rgs://resy/26/1944837/2/2023-03-20/2023-03-20/17:30:00/4/Outdoor,2023-03-20 17:30:00,Morandi,827656,West Village,ny
26,rgs://resy/26/1944837/2/2023-03-20/2023-03-20/18:00:00/4/Indoor,2023-03-20 18:00:00,Morandi,827656,West Village,ny
26,rgs://resy/26/1944837/2/2023-03-20/2023-03-20/18:00:00/4/Outdoor,2023-03-20 18:00:00,Morandi,827656,West Village,ny
26,rgs://resy/26/1944837/2/2023-03-20/2023-03-20/18:30:00/4/Outdoor,2023-03-20 18:30:00,Morandi,827656,West Village,ny
26,rgs://resy/26/1944837/2/2023-03-20/2023-03-20/19:00:00/4/Indoor,2023-03-20 19:00:00,Morandi,827656,West Village,ny
26,rgs://resy/26/1944837/2/2023-03-20/2023-03-20/19:00:00/4/Outdoor,2023-03-20 19:00:00,Morandi,827656,West Village,ny
26,rgs://resy/26/1944837/2/2023-03-20/2023-03-20/19:30:00/4/Indoor,2023-03-20 19:30:00,Morandi,827656,West Village,ny
26,rgs://resy/26/1944837/2/2023-03-20/2023-03-20/19:30:00/4/Outdoor,2023-03-20 19:30:00,Morandi,827656,West Village,ny
26,rgs://resy/26/1944837/2/2023-03-20/2023-03-20/20:00:00/4/Indoor,2023-03-20 20:00:00,Morandi,827656,West Village,ny
26,rgs://resy/26/1944837/2/2023-03-20/2023-03-20/20:00:00/4/Outdoor,2023-03-20 20:00:00,Morandi,827656,West Village,ny
26,rgs://resy/26/1944837/2/2023-03-20/2023-03-20/21:00:00/4/Indoor,2023-03-20 21:00:00,Morandi,827656,West Village,ny
26,rgs://resy/26/1944837/2/2023-03-20/2023-03-20/21:00:00/4/Outdoor,2023-03-20 21:00:00,Morandi,827656,West Village,ny
26,rgs://resy/26/1944837/2/2023-03-20/2023-03-20/21:30:00/4/Indoor,2023-03-20 21:30:00,Morandi,827656,West Village,ny
26,rgs://resy/26/1944837/2/2023-03-20/2023-03-20/21:30:00/4/Outdoor,2023-03-20 21:30:00,Morandi,827656,West Village,ny
26,rgs://resy/26/1944837/2/2023-03-20/2023-03-20/21:45:00/4/Indoor,2023-03-20 21:45:00,Morandi,827656,West Village,ny
26,rgs://resy/26/1944837/2/2023-03-20/2023-03-20/22:00:00/4/Indoor,2023-03-20 22:00:00,Morandi,827656,West Village,ny
26,rgs://resy/26/1944837/2/2023-03-20/2023-03-20/22:30:00/4/Indoor,2023-03-20 22:30:00,Morandi,827656,West Village,ny
47,rgs://resy/47/1039988/3/2023-03-20/2023-03-20/11:45:00/4/Covered Outdoor Patio,2023-03-20 11:45:00,Claudette,642504,Greenwich Village,ny
47,rgs://resy/47/1039988/3/2023-03-20/2023-03-20/11:45:00/4/Indoor Dining,2023-03-20 11:45:00,Claudette,642504,Greenwich Village,ny
47,rgs://resy/47/1039988/3/2023-03-20/2023-03-20/12:15:00/4/Covered Outdoor Patio,2023-03-20 12:15:00,Claudette,642504,Greenwich Village,ny
47,rgs://resy/47/1039988/3/2023-03-20/2023-03-20/12:15:00/4/Indoor Dining,2023-03-20 12:15:00,Claudette,642504,Greenwich Village,ny
47,rgs://resy/47/1039988/3/2023-03-20/2023-03-20/12:30:00/4/Indoor Dining,2023-03-20 12:30:00,Claudette,642504,Greenwich Village,ny
47,rgs://resy/47/1039988/3/2023-03-20/2023-03-20/12:45:00/4/Covered Outdoor Patio,2023-03-20 12:45:00,Claudette,642504,Greenwich Village,ny
47,rgs://resy/47/1039988/3/2023-03-20/2023-03-20/12:45:00/4/Indoor Dining,2023-03-20 12:45:00,Claudette,642504,Greenwich Village,ny
47,rgs://resy/47/1039988/3/2023-03-20/2023-03-20/13:45:00/4/Covered Outdoor Patio,2023-03-20 13:45:00,Claudette,642504,Greenwich Village,ny
47,rgs://resy/47/1039988/3/2023-03-20/2023-03-20/13:45:00/4/Indoor Dining,2023-03-20 13:45:00,Claudette,642504,Greenwich Village,ny
47,rgs://resy/47/1039988/3/2023-03-20/2023-03-20/14:15:00/4/Covered Outdoor Patio,2023-03-20 14:15:00,Claudette,642504,Greenwich Village,ny
47,rgs://resy/47/1039988/3/2023-03-20/2023-03-20/14:15:00/4/Indoor Dining,2023-03-20 14:15:00,Claudette,642504,Greenwich Village,ny
47,rgs://resy/47/1039988/3/2023-03-20/2023-03-20/14:30:00/4/Indoor Dining,2023-03-20 14:30:00,Claudette,642504,Greenwich Village,ny
47,rgs://resy/47/1039988/3/2023-03-20/2023-03-20/14:45:00/4/Covered Outdoor Patio,2023-03-20 14:45:00,Claudette,642504,Greenwich Village,ny
47,rgs://resy/47/1039988/3/2023-03-20/2023-03-20/14:45:00/4/Indoor Dining,2023-03-20 14:45:00,Claudette,642504,Greenwich Village,ny
47,rgs://resy/47/1171358/2/2023-03-20/2023-03-20/17:15:00/4/Covered Outdoor Patio,2023-03-20 17:15:00,Claudette,642504,Greenwich Village,ny
47,rgs://resy/47/1171358/2/2023-03-20/2023-03-20/17:15:00/4/Indoor Dining,2023-03-20 17:15:00,Claudette,642504,Greenwich Village,ny
47,rgs://resy/47/1171358/2/2023-03-20/2023-03-20/17:30:00/4/Covered Outdoor Patio,2023-03-20 17:30:00,Claudette,642504,Greenwich Village,ny
47,rgs://resy/47/1171358/2/2023-03-20/2023-03-20/17:45:00/4/Covered Outdoor Patio,2023-03-20 17:45:00,Claudette,642504,Greenwich Village,ny
47,rgs://resy/47/1171358/2/2023-03-20/2023-03-20/17:45:00/4/Indoor Dining,2023-03-20 17:45:00,Claudette,642504,Greenwich Village,ny
47,rgs://resy/47/1171358/2/2023-03-20/2023-03-20/18:00:00/4/Indoor Dining,2023-03-20 18:00:00,Claudette,642504,Greenwich Village,ny
47,rgs://resy/47/1171358/2/2023-03-20/2023-03-20/18:15:00/4/Covered Outdoor Patio,2023-03-20 18:15:00,Claudette,642504,Greenwich Village,ny
47,rgs://resy/47/1171358/2/2023-03-20/2023-03-20/18:15:00/4/Indoor Dining,2023-03-20 18:15:00,Claudette,642504,Greenwich Village,ny
47,rgs://resy/47/1171358/2/2023-03-20/2023-03-20/18:30:00/4/Bar Seating,2023-03-20 18:30:00,Claudette,642504,Greenwich Village,ny
47,rgs://resy/47/1171358/2/2023-03-20/2023-03-20/19:15:00/4/Covered Outdoor Patio,2023-03-20 19:15:00,Claudette,642504,Greenwich Village,ny
47,rgs://resy/47/1171358/2/2023-03-20/2023-03-20/19:15:00/4/Indoor Dining,2023-03-20 19:15:00,Claudette,642504,Greenwich Village,ny
47,rgs://resy/47/1171358/2/2023-03-20/2023-03-20/19:30:00/4/Covered Outdoor Patio,2023-03-20 19:30:00,Claudette,642504,Greenwich Village,ny
47,rgs://resy/47/1171358/2/2023-03-20/2023-03-20/19:45:00/4/Covered Outdoor Patio,2023-03-20 19:45:00,Claudette,642504,Greenwich Village,ny
47,rgs://resy/47/1171358/2/2023-03-20/2023-03-20/19:45:00/4/Indoor Dining,2023-03-20 19:45:00,Claudette,642504,Greenwich Village,ny
47,rgs://resy/47/1171358/2/2023-03-20/2023-03-20/20:00:00/4/Indoor Dining,2023-03-20 20:00:00,Claudette,642504,Greenwich Village,ny
47,rgs://resy/47/1171358/2/2023-03-20/2023-03-20/20:15:00/4/Covered Outdoor Patio,2023-03-20 20:15:00,Claudette,642504,Greenwich Village,ny
47,rgs://resy/47/1171358/2/2023-03-20/2023-03-20/20:15:00/4/Indoor Dining,2023-03-20 20:15:00,Claudette,642504,Greenwich Village,ny
47,rgs://resy/47/1171358/2/2023-03-20/2023-03-20/20:30:00/4/Bar Seating,2023-03-20 20:30:00,Claudette,642504,Greenwich Village,ny
47,rgs://resy/47/1171358/2/2023-03-20/2023-03-20/21:15:00/4/Indoor Dining,2023-03-20 21:15:00,Claudette,642504,Greenwich Village,ny
49,rgs://resy/49/1788064/2/2023-03-20/2023-03-20/17:00:00/4/Dining Room,2023-03-20 17:00:00,Sushi Seki Chelsea,791416,Chelsea,ny
49,rgs://resy/49/1788064/2/2023-03-20/2023-03-20/17:15:00/4/Dining Room,2023-03-20 17:15:00,Sushi Seki Chelsea,791416,Chelsea,ny
49,rgs://resy/49/1788064/2/2023-03-20/2023-03-20/17:30:00/4/Dining Room,2023-03-20 17:30:00,Sushi Seki Chelsea,791416,Chelsea,ny
49,rgs://resy/49/1788064/2/2023-03-20/2023-03-20/17:45:00/4/Dining Room,2023-03-20 17:45:00,Sushi Seki Chelsea,791416,Chelsea,ny
49,rgs://resy/49/1788064/2/2023-03-20/2023-03-20/18:00:00/4/Dining Room,2023-03-20 18:00:00,Sushi Seki Chelsea,791416,Chelsea,ny
49,rgs://resy/49/1788064/2/2023-03-20/2023-03-20/18:15:00/4/Dining Room,2023-03-20 18:15:00,Sushi Seki Chelsea,791416,Chelsea,ny
